14.6484375 78.515625 89.06250000000001 87.59765625000001 87.01171875000001 85.83984375 84.37500000000001 84.37500000000001 84.08203125000001 82.6171875 82.03125000000001 81.15234375 79.98046875 79.98046875 79.98046875 79.98046875 79.98046875 79.98046875 79.98046875 
-4.1015625 -4.1015625 -4.1015625 -4.1015625 -4.1015625 -4.1015625 -4.1015625 -4.1015625 -4.1015625 -4.1015625 -4.1015625 -4.1015625 -4.1015625 -4.1015625 -4.1015625 -4.1015625 -4.1015625 -4.1015625 -4.1015625 
32.0 8.0 -48.0 -0.0 -0.0 -0.0 -0.0 -0.0 -160.0 16.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 
-0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 
