89.35546875 85.83984375 82.03125000000001 79.98046875 79.98046875 79.98046875 79.98046875 79.98046875 79.98046875 79.98046875 
-4.1015625 -4.1015625 -4.1015625 -4.1015625 -4.1015625 -4.1015625 -4.1015625 -4.1015625 -4.1015625 -4.1015625 
-48.0 -56.0 -48.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 
-0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 
